InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
565491,23311,VINTAGE CHRISTMAS STOCKING ,48,2011-09-05 11:41:00,2.55,13881.0,United Kingdom,122.39999999999999,2011-09
537614,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,2010-12-07 13:29:00,1.65,16904.0,United Kingdom,3.3,2010-12
549325,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-08 10:32:00,1.45,12717.0,Greece,17.4,2011-04
578633,21914,BLUE HARMONICA IN BOX ,12,2011-11-24 16:31:00,1.25,16616.0,United Kingdom,15.0,2011-11
572720,21824,PAINTED METAL STAR WITH HOLLY BELLS,48,2011-10-25 15:04:00,0.39,13978.0,United Kingdom,18.72,2011-10
578151,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-11-23 11:18:00,1.45,16020.0,United Kingdom,17.4,2011-11
536993,21936,RED RETROSPOT PICNIC BAG,1,2010-12-03 15:19:00,2.95,14396.0,United Kingdom,2.95,2010-12
563749,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-08-19 10:10:00,2.08,12360.0,Austria,20.8,2011-08
566016,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-08 12:20:00,1.65,15144.0,United Kingdom,19.799999999999997,2011-09
551137,84826,ASSTD DESIGN 3D PAPER STICKERS,1,2011-04-26 13:05:00,0.85,15581.0,United Kingdom,0.85,2011-04
557468,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,2.95,2011-06
571006,22955,36 FOIL STAR CAKE CASES ,6,2011-10-13 12:06:00,2.1,17063.0,United Kingdom,12.600000000000001,2011-10
567878,22426,ENAMEL WASH BOWL CREAM,2,2011-09-22 14:42:00,3.75,16910.0,United Kingdom,7.5,2011-09
574340,22077,6 RIBBONS RUSTIC CHARM,5,2011-11-04 10:08:00,1.95,17377.0,United Kingdom,9.75,2011-11
581457,82484,WOOD BLACK BOARD ANT WHITE FINISH,204,2011-12-08 18:43:00,4.8,18102.0,United Kingdom,979.1999999999999,2011-12
575167,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2,2011-11-08 17:09:00,5.95,15153.0,United Kingdom,11.9,2011-11
576624,23355,HOT WATER BOTTLE KEEP CALM,24,2011-11-15 17:14:00,4.15,16156.0,United Kingdom,99.60000000000001,2011-11
543543,75172,PAINTED SEA SHELL METAL WINDCHIME,2,2011-02-09 15:33:00,3.75,17843.0,United Kingdom,7.5,2011-02
563614,22946,WOODEN ADVENT CALENDAR CREAM,60,2011-08-18 08:51:00,12.75,12415.0,Australia,765.0,2011-08
566871,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-09-15 13:27:00,2.49,17047.0,United Kingdom,14.940000000000001,2011-09
573992,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-11-02 11:20:00,9.95,15275.0,United Kingdom,9.95,2011-11
561595,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-07-28 11:22:00,7.95,12853.0,United Kingdom,31.8,2011-07
536593,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-12-01 17:15:00,7.95,16835.0,United Kingdom,15.9,2010-12
546993,21166,COOK WITH WINE METAL SIGN ,2,2011-03-18 13:19:00,2.08,17921.0,United Kingdom,4.16,2011-03
562219,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-08-03 14:14:00,4.25,15089.0,United Kingdom,17.0,2011-08
569236,22208,WOOD STAMP SET THANK YOU,1,2011-10-02 15:49:00,0.83,14432.0,United Kingdom,0.83,2011-10
571918,22203,MILK PAN RED RETROSPOT,1,2011-10-19 16:05:00,3.75,17350.0,United Kingdom,3.75,2011-10
542890,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,2011-02-01 13:25:00,2.95,15311.0,United Kingdom,5.9,2011-02
573347,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,2011-10-30 12:26:00,1.25,13137.0,United Kingdom,2.5,2011-10
546774,22263,FELT EGG COSY LADYBIRD ,3,2011-03-16 15:45:00,0.85,14505.0,United Kingdom,2.55,2011-03
554708,22768,FAMILY PHOTO FRAME CORNICE,2,2011-05-26 10:25:00,9.95,16449.0,United Kingdom,19.9,2011-05
572319,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-23 16:19:00,0.95,14704.0,United Kingdom,1.9,2011-10
541270,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-01-17 11:09:00,5.95,14976.0,United Kingdom,11.9,2011-01
548533,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-31 17:17:00,0.85,13883.0,United Kingdom,10.2,2011-03
561485,20679,EDWARDIAN PARASOL RED,1,2011-07-27 13:42:00,5.95,17841.0,United Kingdom,5.95,2011-07
570388,23026,DRAWER KNOB VINTAGE GLASS STAR,6,2011-10-10 12:37:00,2.08,14911.0,EIRE,12.48,2011-10
571475,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2011-10-17 14:42:00,1.45,15033.0,United Kingdom,2.9,2011-10
540120,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-01-05 10:08:00,3.75,17675.0,United Kingdom,30.0,2011-01
575075,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-11-08 13:19:00,2.95,13975.0,United Kingdom,5.9,2011-11
556517,22637,PIGGY BANK RETROSPOT ,8,2011-06-13 10:52:00,2.55,12481.0,Germany,20.4,2011-06
547822,21154,RED RETROSPOT OVEN GLOVE ,10,2011-03-25 14:53:00,1.25,12668.0,Germany,12.5,2011-03
553149,23170,REGENCY TEA PLATE ROSES ,48,2011-05-13 14:16:00,1.45,14226.0,United Kingdom,69.6,2011-05
541793,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-01-21 13:13:00,1.95,13969.0,United Kingdom,19.5,2011-01
545705,22626,BLACK KITCHEN SCALES,2,2011-03-07 09:00:00,8.5,15554.0,United Kingdom,17.0,2011-03
550331,22562,MONSTERS STENCIL CRAFT,2,2011-04-17 13:43:00,1.25,15555.0,United Kingdom,2.5,2011-04
570178,21992,VINTAGE PAISLEY STATIONERY SET,12,2011-10-07 14:23:00,1.25,16558.0,United Kingdom,15.0,2011-10
545190,22296,HEART IVORY TRELLIS LARGE,12,2011-02-28 15:32:00,1.65,15656.0,United Kingdom,19.799999999999997,2011-02
564062,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-08-22 14:41:00,2.95,17706.0,United Kingdom,35.400000000000006,2011-08
557019,22778,GLASS CLOCHE SMALL,1,2011-06-16 12:45:00,3.95,15907.0,United Kingdom,3.95,2011-06
574034,22308,TEA COSY BLUE STRIPE,1,2011-11-02 12:45:00,2.55,17841.0,United Kingdom,2.55,2011-11
566790,23340,VINTAGE CHRISTMAS CAKE FRILL,36,2011-09-15 10:35:00,1.65,17679.0,United Kingdom,59.4,2011-09
553034,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-05-12 20:03:00,0.65,17970.0,United Kingdom,15.600000000000001,2011-05
571653,23217,LAUREL HEART ANTIQUE SILVER,24,2011-10-18 12:17:00,1.04,14298.0,United Kingdom,24.96,2011-10
557115,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-06-16 16:47:00,0.85,14107.0,United Kingdom,10.2,2011-06
573376,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2,2011-10-30 13:50:00,2.55,13617.0,United Kingdom,5.1,2011-10
556503,23162,REGENCY TEA STRAINER,4,2011-06-13 08:44:00,3.75,13517.0,United Kingdom,15.0,2011-06
578551,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-24 15:05:00,12.75,12937.0,United Kingdom,12.75,2011-11
545978,22248,DECORATION  PINK CHICK MAGIC GARDEN,6,2011-03-08 12:19:00,0.85,13975.0,United Kingdom,5.1,2011-03
581413,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-12-08 14:39:00,1.65,16833.0,United Kingdom,16.5,2011-12
581376,22276,WASH BAG VINTAGE ROSE PAISLEY,4,2011-12-08 12:43:00,2.55,14719.0,United Kingdom,10.2,2011-12
571242,84692,BOX OF 24 COCKTAIL PARASOLS,50,2011-10-14 15:04:00,0.42,17809.0,United Kingdom,21.0,2011-10
545854,22386,JUMBO BAG PINK POLKADOT,10,2011-03-07 13:51:00,1.95,14817.0,United Kingdom,19.5,2011-03
548740,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-04 11:34:00,2.95,13319.0,United Kingdom,17.700000000000003,2011-04
556323,22423,REGENCY CAKESTAND 3 TIER,32,2011-06-10 10:59:00,10.95,17819.0,United Kingdom,350.4,2011-06
575206,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-11-09 10:26:00,0.42,14298.0,United Kingdom,10.08,2011-11
572461,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-10-24 12:56:00,0.42,17344.0,United Kingdom,0.42,2011-10
549550,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2011-04-10 11:45:00,8.95,15038.0,United Kingdom,8.95,2011-04
560499,22917,HERB MARKER ROSEMARY,12,2011-07-19 11:03:00,0.65,16713.0,United Kingdom,7.800000000000001,2011-07
537888,21976,PACK OF 60 MUSHROOM CAKE CASES,48,2010-12-09 10:04:00,0.55,15358.0,United Kingdom,26.400000000000002,2010-12
578809,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-25 13:23:00,0.85,13048.0,United Kingdom,8.5,2011-11
551011,72741,GRAND CHOCOLATECANDLE,27,2011-04-26 10:23:00,1.45,17090.0,United Kingdom,39.15,2011-04
548404,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-03-31 09:38:00,1.65,16398.0,United Kingdom,19.799999999999997,2011-03
558769,23008,DOLLY GIRL BABY GIFT SET,1,2011-07-03 14:58:00,16.95,17899.0,United Kingdom,16.95,2011-07
548358,21875,KINGS CHOICE MUG,12,2011-03-30 15:29:00,1.25,15832.0,United Kingdom,15.0,2011-03
561352,22624,IVORY KITCHEN SCALES,4,2011-07-26 14:41:00,8.5,18094.0,United Kingdom,34.0,2011-07
566583,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-09-13 13:55:00,1.45,15343.0,United Kingdom,5.8,2011-09
551158,21096,SET/6 FRUIT SALAD  PAPER PLATES,6,2011-04-26 15:00:00,0.39,16823.0,United Kingdom,2.34,2011-04
574677,23397,FOOT STOOL HOME SWEET HOME ,1,2011-11-06 12:32:00,9.95,16445.0,United Kingdom,9.95,2011-11
543369,22795,SWEETHEART RECIPE BOOK STAND,2,2011-02-07 14:49:00,6.75,16255.0,United Kingdom,13.5,2011-02
552724,23084,RABBIT NIGHT LIGHT,6,2011-05-11 10:29:00,2.08,13418.0,United Kingdom,12.48,2011-05
569227,23355,HOT WATER BOTTLE KEEP CALM,16,2011-10-02 14:37:00,4.95,14051.0,United Kingdom,79.2,2011-10
550949,21088,SET/6 FRUIT SALAD PAPER CUPS,9,2011-04-21 16:01:00,0.19,17961.0,United Kingdom,1.71,2011-04
562348,21504,SKULLS GREETING CARD,72,2011-08-04 12:36:00,0.36,17511.0,United Kingdom,25.919999999999998,2011-08
580662,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,32,2011-12-05 13:58:00,0.29,15856.0,United Kingdom,9.28,2011-12
572960,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2011-10-27 10:40:00,0.85,18154.0,United Kingdom,20.4,2011-10
567085,23236,STORAGE TIN VINTAGE DOILY ,6,2011-09-16 12:38:00,2.89,12434.0,Australia,17.34,2011-09
567792,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-09-22 11:40:00,0.39,17581.0,United Kingdom,9.36,2011-09
567304,21181,PLEASE ONE PERSON METAL SIGN,1,2011-09-19 13:27:00,2.1,14704.0,United Kingdom,2.1,2011-09
546389,22192,BLUE DINER WALL CLOCK,2,2011-03-11 13:56:00,8.5,16801.0,United Kingdom,17.0,2011-03
561519,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-07-27 17:01:00,1.25,17870.0,United Kingdom,1.25,2011-07
562046,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-08-02 10:34:00,4.95,12378.0,Switzerland,19.8,2011-08
581345,23300,GARDENERS KNEELING PAD CUP OF TEA ,8,2011-12-08 12:15:00,1.65,17315.0,United Kingdom,13.2,2011-12
548210,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-03-29 17:23:00,2.95,14606.0,United Kingdom,2.95,2011-03
567516,22570,FELTCRAFT CUSHION RABBIT,4,2011-09-20 15:31:00,3.75,13138.0,United Kingdom,15.0,2011-09
574923,21121,SET/10 RED POLKADOT PARTY CANDLES,4,2011-11-07 16:40:00,1.25,17757.0,United Kingdom,5.0,2011-11
538558,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-12-13 10:58:00,0.85,13069.0,United Kingdom,0.85,2010-12
581399,22029,SPACEBOY BIRTHDAY CARD,12,2011-12-08 13:27:00,0.42,17528.0,United Kingdom,5.04,2011-12
537350,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-06 12:23:00,1.25,14708.0,United Kingdom,15.0,2010-12
537227,22193,RED DINER WALL CLOCK,2,2010-12-06 08:42:00,8.5,17677.0,United Kingdom,17.0,2010-12
576592,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-11-15 14:47:00,1.45,13614.0,United Kingdom,4.35,2011-11
558183,22670,FRENCH WC SIGN BLUE METAL,2,2011-06-27 12:13:00,1.25,15996.0,United Kingdom,2.5,2011-06
580107,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-12-01 15:32:00,2.1,15948.0,United Kingdom,12.600000000000001,2011-12
572650,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-10-25 12:00:00,1.65,15506.0,United Kingdom,6.6,2011-10
576917,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-17 10:40:00,2.95,17613.0,United Kingdom,17.700000000000003,2011-11
555865,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-06-07 14:30:00,0.95,14530.0,United Kingdom,11.399999999999999,2011-06
572069,35970,ZINC FOLKART SLEIGH BELLS,12,2011-10-20 13:24:00,1.69,14911.0,EIRE,20.28,2011-10
559893,22979,PANTRY WASHING UP BRUSH,4,2011-07-13 12:06:00,1.45,14498.0,United Kingdom,5.8,2011-07
570733,23550,WRAP ALPHABET POSTER  ,50,2011-10-12 11:33:00,0.42,17190.0,United Kingdom,21.0,2011-10
560410,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2011-07-18 14:28:00,6.95,17213.0,United Kingdom,27.8,2011-07
572309,23470,CARD HOLDER LOVE BIRD LARGE ,1,2011-10-23 15:29:00,6.25,14432.0,United Kingdom,6.25,2011-10
543040,21871,SAVE THE PLANET MUG,1,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,1.25,2011-02
573814,20973,12 PENCIL SMALL TUBE WOODLAND,2,2011-11-01 11:31:00,0.65,13268.0,United Kingdom,1.3,2011-11
548899,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,32,2011-04-04 16:31:00,3.75,15838.0,United Kingdom,120.0,2011-04
538514,21755,LOVE BUILDING BLOCK WORD,3,2010-12-12 14:27:00,5.95,15044.0,United Kingdom,17.85,2010-12
565150,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-09-01 14:26:00,1.25,14298.0,United Kingdom,30.0,2011-09
560251,20767,BLUE PAISLEY JOURNAL ,3,2011-07-17 12:32:00,2.55,17774.0,United Kingdom,7.6499999999999995,2011-07
547867,20978,36 PENCILS TUBE SKULLS,1,2011-03-27 13:56:00,1.25,13357.0,United Kingdom,1.25,2011-03
560255,22082,RIBBON REEL STRIPES DESIGN ,5,2011-07-17 13:08:00,1.65,16054.0,United Kingdom,8.25,2011-07
577689,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-21 11:29:00,0.65,17664.0,United Kingdom,10.4,2011-11
565218,22963,JAM JAR WITH GREEN LID,24,2011-09-01 17:45:00,0.85,12739.0,United Arab Emirates,20.4,2011-09
568526,78124,MAGAZINE RACK GEBRA ASSORTED ,24,2011-09-27 13:04:00,1.25,17656.0,United Kingdom,30.0,2011-09
561743,22801,ANTIQUE GLASS PEDESTAL BOWL,16,2011-07-29 12:16:00,3.39,13089.0,United Kingdom,54.24,2011-07
566294,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-09-11 15:41:00,7.95,15533.0,United Kingdom,15.9,2011-09
551599,22090,PAPER BUNTING RETROSPOT,6,2011-05-03 11:34:00,2.95,15696.0,United Kingdom,17.700000000000003,2011-05
552724,23053,RECYCLED ACAPULCO MAT PINK,2,2011-05-11 10:29:00,8.25,13418.0,United Kingdom,16.5,2011-05
550275,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-04-15 12:35:00,3.75,13993.0,United Kingdom,15.0,2011-04
560190,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-07-15 12:33:00,2.95,15737.0,United Kingdom,35.400000000000006,2011-07
568510,23354,6 GIFT TAGS 50'S CHRISTMAS ,36,2011-09-27 12:26:00,0.83,13555.0,United Kingdom,29.88,2011-09
551057,21877,HOME SWEET HOME MUG,6,2011-04-26 11:59:00,1.25,16942.0,United Kingdom,7.5,2011-04
581418,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-12-08 15:02:00,1.65,17451.0,United Kingdom,16.5,2011-12
563264,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-08-15 12:46:00,1.25,13720.0,United Kingdom,15.0,2011-08
563920,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-08-21 14:00:00,8.95,16407.0,United Kingdom,35.8,2011-08
554151,20728,LUNCH BAG CARS BLUE,10,2011-05-23 11:07:00,1.65,14049.0,United Kingdom,16.5,2011-05
548655,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-04-01 13:47:00,7.95,15605.0,United Kingdom,15.9,2011-04
556879,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-06-15 12:07:00,1.45,16461.0,United Kingdom,1.45,2011-06
548648,21868,POTTING SHED TEA MUG,12,2011-04-01 13:20:00,1.25,12949.0,United Kingdom,15.0,2011-04
580647,23480,MINI LIGHTS WOODLAND MUSHROOMS,6,2011-12-05 13:14:00,3.75,14083.0,United Kingdom,22.5,2011-12
551958,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-05-05 12:37:00,1.25,13883.0,United Kingdom,15.0,2011-05
542265,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,2011-01-26 17:27:00,1.25,15867.0,United Kingdom,2.5,2011-01
548388,23180,MUM'S KITCHEN CLOCK,1,2011-03-30 16:52:00,4.95,13268.0,United Kingdom,4.95,2011-03
541012,21448,12 DAISY PEGS IN WOOD BOX,2,2011-01-13 11:48:00,1.65,17019.0,United Kingdom,3.3,2011-01
547569,21499,BLUE POLKADOT WRAP,25,2011-03-24 09:50:00,0.42,17491.0,United Kingdom,10.5,2011-03
569568,22629,SPACEBOY LUNCH BOX ,12,2011-10-05 09:57:00,1.95,12700.0,France,23.4,2011-10
563720,23029,DRAWER KNOB CRACKLE GLAZE GREEN,2,2011-08-18 16:24:00,1.65,15867.0,United Kingdom,3.3,2011-08
566607,84744,S/6 SEW ON CROCHET FLOWERS,2,2011-09-13 16:40:00,1.25,13032.0,United Kingdom,2.5,2011-09
538174,21577,SAVE THE PLANET COTTON TOTE BAG,18,2010-12-10 09:35:00,2.25,12471.0,Germany,40.5,2010-12
565855,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-09-07 13:30:00,0.39,15114.0,United Kingdom,9.36,2011-09
548388,22891,TEA FOR ONE POLKADOT,1,2011-03-30 16:52:00,4.25,13268.0,United Kingdom,4.25,2011-03
561647,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,48,2011-07-28 15:20:00,1.25,13340.0,United Kingdom,60.0,2011-07
546787,22296,HEART IVORY TRELLIS LARGE,24,2011-03-17 10:01:00,1.65,14035.0,United Kingdom,39.599999999999994,2011-03
548968,21181,PLEASE ONE PERSON METAL SIGN,24,2011-04-05 10:58:00,2.1,12744.0,Singapore,50.400000000000006,2011-04
553204,21755,LOVE BUILDING BLOCK WORD,1,2011-05-15 16:13:00,5.95,16877.0,United Kingdom,5.95,2011-05
564749,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-08-30 08:15:00,1.65,12708.0,Germany,19.799999999999997,2011-08
551656,22475,SKULL DESIGN TV DINNER TRAY,3,2011-05-03 12:10:00,4.95,14911.0,EIRE,14.850000000000001,2011-05
564727,22991,GIRAFFE WOODEN RULER,2,2011-08-28 12:31:00,1.95,16686.0,United Kingdom,3.9,2011-08
542659,21242,RED RETROSPOT PLATE ,8,2011-01-31 12:09:00,1.69,15738.0,United Kingdom,13.52,2011-01
580731,90114,SUMMER DAISIES BAG CHARM,2,2011-12-05 17:36:00,2.55,17383.0,United Kingdom,5.1,2011-12
580731,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2011-12-05 17:36:00,2.95,17383.0,United Kingdom,2.95,2011-12
552313,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,2011-05-08 16:03:00,8.25,13139.0,United Kingdom,33.0,2011-05
543196,21221,SET/4 BADGES CUTE CREATURES,10,2011-02-04 12:29:00,1.25,13309.0,United Kingdom,12.5,2011-02
542587,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2011-01-28 15:53:00,6.95,14401.0,United Kingdom,83.4,2011-01
561106,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-07-25 11:37:00,6.25,14246.0,United Kingdom,12.5,2011-07
579741,22186,RED STAR CARD HOLDER,1,2011-11-30 14:33:00,1.95,16910.0,United Kingdom,1.95,2011-11
548158,22430,ENAMEL WATERING CAN CREAM,1,2011-03-29 13:28:00,4.95,15906.0,United Kingdom,4.95,2011-03
547340,22083,PAPER CHAIN KIT RETROSPOT,6,2011-03-22 11:53:00,2.95,14875.0,United Kingdom,17.700000000000003,2011-03
575760,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-11 10:50:00,1.69,15965.0,United Kingdom,13.52,2011-11
580513,22099,CARAVAN SQUARE TISSUE BOX,2,2011-12-04 13:59:00,0.39,14456.0,United Kingdom,0.78,2011-12
581003,22138,BAKING SET 9 PIECE RETROSPOT ,12,2011-12-07 08:38:00,4.95,14911.0,EIRE,59.400000000000006,2011-12
571030,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2011-10-13 12:26:00,2.55,12876.0,Belgium,122.39999999999999,2011-10
540862,85061W,WHITE JEWELLED HEART DECORATION,24,2011-01-12 11:18:00,0.85,15953.0,United Kingdom,20.4,2011-01
573576,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-10-31 14:09:00,4.13,14096.0,United Kingdom,8.26,2011-10
557885,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-23 13:37:00,0.85,12465.0,Belgium,8.5,2011-06
541686,22767,TRIPLE PHOTO FRAME CORNICE ,4,2011-01-20 15:42:00,9.95,16912.0,United Kingdom,39.8,2011-01
577319,23084,RABBIT NIGHT LIGHT,3,2011-11-18 13:43:00,2.08,17301.0,United Kingdom,6.24,2011-11
562034,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-08-02 09:14:00,1.65,12449.0,Belgium,19.799999999999997,2011-08
550768,22673,FRENCH GARDEN SIGN BLUE METAL,1,2011-04-20 12:44:00,1.25,15039.0,United Kingdom,1.25,2011-04
542729,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-01-31 15:17:00,1.25,15194.0,United Kingdom,15.0,2011-01
571216,71053,WHITE METAL LANTERN,1,2011-10-14 13:06:00,3.75,16081.0,United Kingdom,3.75,2011-10
555110,21926,RED/CREAM STRIPE CUSHION COVER ,1,2011-05-31 14:34:00,1.25,17841.0,United Kingdom,1.25,2011-05
572133,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2011-10-21 10:11:00,2.55,12407.0,Belgium,15.299999999999999,2011-10
560033,23252,VINTAGE RED ENAMEL TRIM JUG ,8,2011-07-14 13:28:00,3.75,12388.0,Australia,30.0,2011-07
581433,79302M,"ART LIGHTS,FUNK MONKEY",6,2011-12-08 15:54:00,2.95,14911.0,EIRE,17.700000000000003,2011-12
557858,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-06-23 11:51:00,1.45,14159.0,United Kingdom,1.45,2011-06
555260,21875,KINGS CHOICE MUG,1,2011-06-01 15:34:00,1.25,13263.0,United Kingdom,1.25,2011-06
580136,23080,RED METAL BOX TOP SECRET,3,2011-12-01 19:42:00,8.25,17841.0,United Kingdom,24.75,2011-12
575621,23333,IVORY WICKER HEART MEDIUM,10,2011-11-10 13:03:00,1.25,16892.0,United Kingdom,12.5,2011-11
540499,22625,RED KITCHEN SCALES,1,2011-01-09 10:21:00,8.5,16923.0,United Kingdom,8.5,2011-01
559000,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-07-05 12:15:00,2.95,14099.0,United Kingdom,5.9,2011-07
540769,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-01-11 10:38:00,1.65,12601.0,Germany,13.2,2011-01
559525,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,2011-07-10 10:30:00,4.15,16923.0,United Kingdom,24.900000000000002,2011-07
552281,22619,SET OF 6 SOLDIER SKITTLES,2,2011-05-08 12:42:00,3.75,15704.0,United Kingdom,7.5,2011-05
564037,22045,SPACEBOY GIFT WRAP,25,2011-08-22 12:26:00,0.42,14800.0,United Kingdom,10.5,2011-08
564141,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-08-23 11:47:00,4.15,17841.0,United Kingdom,4.15,2011-08
572552,23220,REINDEER HEART DECORATION GOLD,4,2011-10-24 17:07:00,1.63,14096.0,United Kingdom,6.52,2011-10
538170,22110,BIRD HOUSE HOT WATER BOTTLE,10,2010-12-09 19:32:00,2.55,13969.0,United Kingdom,25.5,2010-12
554094,22469,HEART OF WICKER SMALL,3,2011-05-22 12:49:00,1.65,15716.0,United Kingdom,4.949999999999999,2011-05
565738,22077,6 RIBBONS RUSTIC CHARM,6,2011-09-06 12:30:00,1.95,14667.0,United Kingdom,11.7,2011-09
572295,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-10-23 13:49:00,3.75,16686.0,United Kingdom,7.5,2011-10
545045,22192,BLUE DINER WALL CLOCK,1,2011-02-27 11:40:00,8.5,15708.0,United Kingdom,8.5,2011-02
548410,23007, SPACEBOY BABY GIFT SET,6,2011-03-31 10:29:00,14.95,12731.0,France,89.69999999999999,2011-03
552852,21718,RED METAL BEACH SPADE ,8,2011-05-11 15:08:00,1.25,16712.0,United Kingdom,10.0,2011-05
540247,21326,AGED GLASS SILVER T-LIGHT HOLDER,3,2011-01-05 15:56:00,0.65,15464.0,United Kingdom,1.9500000000000002,2011-01
573897,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-01 14:29:00,2.95,16729.0,United Kingdom,2.95,2011-11
568198,21907,I'M ON HOLIDAY METAL SIGN,1,2011-09-25 14:52:00,2.1,16771.0,United Kingdom,2.1,2011-09
567340,23393,HOME SWEET HOME CUSHION COVER ,8,2011-09-19 15:02:00,3.75,12540.0,Spain,30.0,2011-09
572703,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-10-25 14:35:00,4.95,16110.0,United Kingdom,4.95,2011-10
578258,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,30,2011-11-23 13:01:00,0.29,13263.0,United Kingdom,8.7,2011-11
